date,open,high,low,close,volume,dividends,split_occurred,volatility,returns,rsi_14,macd,macd_signal,macd_hist,sma_3,sma_6,sma_12,ema_3,ema_6,ema_12,volume_change,ticker,sector,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,profitMargins,operatingMargins,grossMargins,debtToEquity,currentRatio,beta,data_source
2016-02-29 05:00:00+00:00,21.75098902632416,22.41761348777905,20.989448717950868,21.91888999938965,162172520.0,0.13,0,0.06515680172983,-0.0012871718563449,37.5374320085577,-0.7054494112438405,-0.1087157108996856,-0.5967337003441548,22.532963434855144,24.31063175201416,25.91565084457397,22.719106515171006,23.87194150111437,24.989404285269533,-0.3943305567960952,AAPL,Technology,79.26190067666654,48.49036613249995,37.79069117500001,1.0288027782499993,0.42774190000000006,0.4330623360166669,0.5158946612583328,0.6004912236999999,29.3666908333333,3.6760941666666667,2.0733058333333316,predicted
2016-03-31 04:00:00+00:00,22.13651696376338,25.03137567152456,22.084376941920844,24.707202911376957,135645381.8181818,0.0,0,0.1192769064217587,0.1272104979798223,46.67753115959393,-0.6757056898098064,-0.2221137066817098,-0.4535919831280965,22.857744216918945,24.301294962565105,25.666754404703777,23.71315471327398,24.110587618332254,24.945988689286057,-0.1635735707986666,AAPL,Technology,127.29592253666661,81.07316196749993,34.44899195750003,0.8532740519999996,0.33052154999999983,0.3427611112666664,0.4087670921083331,0.5007946218750002,32.6144033333333,3.193041666666665,1.9844983333333315,predicted
2016-04-30 04:00:00+00:00,24.65958809908615,25.47795909844938,20.9713161591004,21.250146865844727,166168323.80952382,0.0,0,0.2120758490658945,-0.1399209800450682,31.550888988340745,-0.920478405255114,-0.3617866463963907,-0.5586917588587234,22.62541325887044,23.37153593699137,25.11641565958659,22.481650789559357,23.293318831907243,24.377397639525853,0.2250201339862403,AAPL,Technology,67.21545798666659,40.56011828999997,38.95112012500002,1.0852694014999995,0.44542330000000013,0.4499580863666668,0.5358217604333327,0.6203101991499999,31.515498333333298,3.7216216666666666,2.0709783333333323,predicted
2016-05-31 04:00:00+00:00,21.302285026807677,22.97375526188401,20.40565435122547,22.77532958984375,171556476.19047618,0.1425,0,0.1127580130301929,0.0717728086129345,38.01669813385553,-0.9800951199402022,-0.485448341105153,-0.4946467788350491,22.910893122355144,22.721928278605144,24.587934970855716,22.62849018970155,23.14532190560339,24.13092563188245,0.0324258694883912,AAPL,Technology,68.70694915666658,41.362757212499965,38.56790353500002,1.0690299782499992,0.44821310000000003,0.4521395360166668,0.5385110600583327,0.6217084240999998,29.047490833333296,3.772174166666667,2.089545833333332,predicted
2016-06-30 04:00:00+00:00,22.58375192018023,23.23831578213488,20.868637114865408,21.803735733032227,141726854.54545453,0.0,0,0.1086822320855529,-0.0426599252045418,35.819768906620155,-1.0931402596819702,-0.6069867248205164,-0.4861535348614537,21.943070729573567,22.400407473246258,24.068818251291912,22.21611296136689,22.762011570583056,23.77289641667473,-0.1738763951522433,AAPL,Technology,127.34510031666659,81.04792991249992,34.36725908750003,0.8500709024999995,0.3320497499999998,0.3440657111666664,0.4103431919583332,0.5019518718750002,31.897858333333303,3.210916666666665,1.9903833333333312,predicted
2016-07-31 04:00:00+00:00,21.778653190981583,23.84498636958441,21.523206077879163,23.76744079589844,137155920.0,0.0,0,0.097687433478573,0.0900627803836036,37.861007818696464,-1.012602113328711,-0.6881098025221554,-0.3244923108065557,22.782168706258137,22.70379098256429,23.790263493855797,22.991776878632663,23.049277063530305,23.772057090401454,-0.0322517179973718,AAPL,Technology,127.29592253666661,81.07316196749993,34.44899195750003,0.8532740519999996,0.33052154999999983,0.3427611112666664,0.4087670921083331,0.5007946218750002,32.6144033333333,3.193041666666665,1.9844983333333315,predicted
2016-08-31 04:00:00+00:00,23.813060539248017,25.276631722389645,23.719549658353124,24.32958984375,109587565.2173913,0.1425,0,0.0639995196810322,0.0236520647165585,41.39238608567889,-0.8931190021027682,-0.729111642438278,-0.1640073596644902,23.300255457560223,23.105574289957683,23.70810302098592,23.66068336119133,23.415080715021645,23.857831360147387,-0.2010001083628668,AAPL,Technology,127.55000773333326,80.94279634999992,34.02670546250003,0.8367244462499995,0.3384172499999999,0.3495015440833331,0.4169102746666665,0.5067737468750003,28.91225416666665,3.2853958333333315,2.0149041666666645,predicted
2016-09-30 04:00:00+00:00,24.338759750715155,26.64101188633804,23.510963727597325,25.92328453063965,184383923.80952385,0.0,0,0.1207427305379147,0.0655043795281675,47.32505182391819,-0.6621965439020379,-0.71572862273103,0.0535320788289921,24.673438390096027,23.3082545598348,23.80477476119995,24.79198394591549,24.131710376626792,24.175593386376967,0.6825259639974419,AAPL,Technology,59.68165991666658,35.540832702499976,39.59700056166668,1.1175006759166661,0.4581408333333335,0.4619490698166669,0.5500029264249996,0.6339889244333332,32.12536749999997,3.768824166666667,2.075615833333332,predicted
2016-10-31 04:00:00+00:00,25.845323109057663,27.216581503017665,25.74672052796872,26.03564453125,130840819.04761904,0.0,0,0.0564557168263956,0.0043343273294536,51.756272188022415,-0.4647647997484831,-0.6655358581345207,0.2007710583860374,25.429506301879883,24.10583750406901,23.738686720530197,25.413814238582745,24.675691563662,24.461755100972816,-0.2903892251323223,AAPL,Technology,127.55000773333326,80.94279634999992,34.02670546250003,0.8367244462499995,0.3384172499999999,0.3495015440833331,0.4169102746666665,0.5067737468750003,28.91225416666665,3.2853958333333315,2.0149041666666645,predicted
2016-11-30 05:00:00+00:00,26.017300502834686,26.08838546407353,23.9889257484387,25.47324562072754,137439047.6190476,0.1425,0,0.0824182260436613,-0.0216011134215412,51.7307695884159,-0.3496490751143177,-0.6023585015304801,0.2527094264161623,25.81072489420573,24.555490175882976,23.63870922724406,25.443529929655146,24.90356415139501,24.617369027088927,0.0504294349382448,AAPL,Technology,127.55000773333326,80.94279634999992,34.02670546250003,0.8367244462499995,0.3384172499999999,0.3495015440833331,0.4169102746666665,0.5067737468750003,28.91225416666665,3.2853958333333315,2.0149041666666645,predicted
2016-12-31 05:00:00+00:00,25.43867960813149,27.2018864768168,24.95004822475157,26.69481658935547,115956514.28571428,0.0,0,0.0843548875688153,0.0479550578994119,49.65963608010777,-0.1580268309649319,-0.5134921674173705,0.3554653364524385,26.067902247111004,25.37067031860352,23.885538895924885,26.069173259505305,25.415350562240853,24.9369763443607,-0.1563058949075261,AAPL,Technology,127.55000773333326,80.94279634999992,34.02670546250003,0.8367244462499995,0.3384172499999999,0.3495015440833331,0.4169102746666665,0.5067737468750003,28.91225416666665,3.2853958333333315,2.0149041666666645,predicted
